
11 Tydlighet och flexibilitet Förslag:;En//DT|UTR|SIN|IND//det//4 ny//JJ|POS|UTR|SIN|IND|NOM//amod//4 och//KN//cc//3 moderniserad//PC|PRF|UTR|SIN|IND|NOM//conj//1 lag//NN|UTR|SIN|IND|NOM//nsubj//5 ersätter//VB|PRS|AKT//ROOT//5 den//DT|UTR|SIN|DEF//det//8 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 lagen//NN|UTR|SIN|DEF|NOM//obj//5 .//MAD//punct//5
16.9 Andra länders syn på resenärer med psykiska problem / Top ten tips;Ett//DT|NEU|SIN|IND//det//456 psykiatriskt//JJ|POS|NEU|SIN|IND|NOM//amod//456 eller//KN//cc//454 annat//JJ|POS|NEU|SIN|IND|NOM//conj//452 besvärligt//JJ|POS|NEU|SIN|IND|NOM//amod//456 fall//NN|NEU|SIN|IND|NOM//nsubj//458 kan//VB|PRS|AKT//aux//458 förbruka//VB|INF|AKT//parataxis//408 förtroendekapitalet//NN|NEU|SIN|DEF|NOM//obj//458 .//MAD//punct//408
16.9 Andra länders syn på resenärer med psykiska problem / Top ten tips;Se//VB|IMP|AKT//conj//408 till//PL//compound:prt//461 att//IE//mark//464 förnya//VB|INF|AKT//xcomp//461 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//464 ofta//AB|POS//advmod//464 .//MAD//punct//408
16.9 Andra länders syn på resenärer med psykiska problem / Top ten tips;10//RG|NOM//obl//408 .//MAD//punct//1
16.9 Andra länders syn på resenärer med psykiska problem / Top ten tips;Dokumentera//VB|INF|AKT//parataxis//1 vad//HP|NEU|SIN|IND//obj//473 du//PN|UTR|SIN|DEF|SUB//nsubj//473 gör//VB|PRS|AKT//ccomp//470 för//PP//mark//476 att//IE//mark//476 lösa//VB|INF|AKT//advcl//473 psykiatriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//478 fall//NN|NEU|PLU|IND|NOM//obj//476 .//MAD//punct//1
16.9 Andra länders syn på resenärer med psykiska problem / Top ten tips;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//482 kan//VB|PRS|AKT//aux//482 vara//VB|INF|AKT//parataxis//1 till//PP//case//484 nytta//NN|UTR|SIN|IND|NOM//obl//482 för//PP//case//486 kollegor//NN|UTR|PLU|IND|NOM//obl//482 och//KN//cc//488 efterträdare//NN|UTR|PLU|IND|NOM//conj//486 som//HP|-|-|-//nsubj//491 ska//VB|PRS|AKT//aux//491 hantera//VB|INF|AKT//acl:relcl//488 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//493 ärenden//NN|NEU|PLU|IND|NOM//obj//491 .//MAD//punct//482

16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 noterat//VB|SUP|AKT//ROOT//2 de//DT|UTR/NEU|PLU|DEF//det//6 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 konsulära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 problemen//NN|NEU|PLU|DEF|NOM//obj//2 med//PP//case//8 resenärer//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//nsubj//10 har//VB|PRS|AKT//acl:relcl//8 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 och//KN//cc//13 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//11 problem//NN|NEU|PLU|IND|NOM//obj//10 av//PP//case//17 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 grad//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//19 art//NN|UTR|SIN|IND|NOM//conj//17 .//MAD//punct//2
16.10 Överväganden;Problemen//NN|NEU|PLU|DEF|NOM//obj//2 tycks//VB|PRS|SFO//conj//2 vara//VB|INF|AKT//cop//24 likartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//22 för//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//28 EU//PM|NOM//obl//24 ///MID//cc//30 EES//PM|NOM//conj//28 –//PAD//punct//33 ländernas//NN|NEU|PLU|DEF|GEN//nmod:poss//33 utlandsmyndigheter//NN|UTR|PLU|IND|NOM//obl//2 .//MAD//punct//2
16.10 Överväganden;Till//PP//advmod//4 dels//NN|UTR|SIN|IND|GEN//advmod//4 kan//VB|PRS|AKT//aux//4 problemen//NN|NEU|PLU|DEF|NOM//nsubj:pass//4 ses//VB|INF|SFO//ROOT//4 som//KN//mark//7 en//DT|UTR|SIN|IND//det//7 följd//NN|UTR|SIN|IND|NOM//obl//4 av//PP//case//9 avvecklingen//NN|UTR|SIN|DEF|NOM//nmod//7 av//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 institutionerna//NN|UTR|PLU|DEF|NOM//nmod//9 och//KN//cc//15 normaliseringen//NN|UTR|SIN|DEF|NOM//conj//13 av//PP//case//17 psykiskt//AB|POS//advmod//18 funktionshindrades//VB|PRT|SFO//parataxis//4 liv//NN|NEU|SIN|IND|NOM//nsubj:pass//18 .//MAD//punct//4
16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 övervägt//VB|SUP|AKT//ROOT//2 om//PP//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 vore//VB|KON|PRT|AKT//cop//6 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//2 att//IE//mark//8 begränsa//VB|INF|AKT//csubj//6 rätten//NN|UTR|SIN|DEF|NOM//obj//8 att//IE//mark//11 lämna//VB|INF|AKT//acl//9 landet//NN|NEU|SIN|DEF|NOM//obj//11 för//PP//case//14 personer//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj//16 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//14 gånger//NN|UTR|PLU|IND|NOM//obj//16 genom//PP//case//21 akuta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 sjukdomstillstånd//NN|NEU|PLU|IND|NOM//obl//16 orsakat//VB|SUP|AKT//conj//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//22 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//22 och//KN//cc//26 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//conj//24 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 problem//NN|NEU|PLU|IND|NOM//obj//22 vid//PP//case//30 utlandsresa//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//2
16.10 Överväganden;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//35 kan//VB|PRS|AKT//aux//35 endast//AB//advmod//35 ske//VB|INF|AKT//conj//2 genom//PP//case//37 indragning//NN|UTR|SIN|IND|NOM//obl//35 av//PP//case//39 pass//NN|NEU|SIN|IND|NOM//nmod//37 .//MAD//punct//2
16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//44 har//VB|PRS|AKT//aux//44 inte//AB//advmod//44 funnit//VB|SUP|AKT//parataxis//2 att//SN//mark//54 rätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 för//PP//case//49 psykiskt//AB|POS//amod//49 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//46 att//IE//mark//51 inneha//VB|INF|AKT//acl//49 pass//NN|NEU|SIN|IND|NOM//advmod//51 bör//VB|PRS|AKT//aux//54 begränsas//VB|INF|SFO//ccomp//44 utöver//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 möjligheter//NN|UTR|PLU|IND|NOM//obl//54 som//HP|-|-|-//nsubj//60 redan//AB//advmod//60 finns//VB|PRS|SFO//acl:relcl//57 .//MID//punct//44
16.10 Överväganden;Skälen//NN|NEU|PLU|DEF|NOM//nsubj//65 till//PP//case//64 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//62 återfinns//VB|PRS|SFO//conj//44 i//PP//case//68 kap.//NN|AN//nmod//68 17.5//RG|NOM//obl//65 .//MAD//punct//2
16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 också//AB//advmod//3 övervägt//VB|SUP|AKT//ROOT//3 möjligheten//NN|UTR|SIN|DEF|NOM//obj//3 för//PP//case//6 UD//PM|NOM//nmod//4 att//IE//mark//11 på//PP//case//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 sätt//NN|NEU|PLU|IND|NOM//obl//11 bistå//VB|INF|AKT//advcl//3 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//obj//11 med//PP//case//17 psykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//17 och//KN//cc//16 social//JJ|POS|UTR|SIN|IND|NOM//conj//14 kompetens//NN|UTR|SIN|IND|NOM//nmod//12 för//PP//mark//20 att//IE//mark//20 underlätta//VB|INF|AKT//advcl//11 handläggningen//NN|UTR|SIN|DEF|NOM//obj//20 av//PP//case//24 dessa//DT|UTR/NEU|PLU|DEF//det//24 ärenden//NN|NEU|PLU|IND|NOM//obl//20 .//MAD//punct//3
16.10 Överväganden;En//DT|UTR|SIN|IND//det//27 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//34 som//HP|-|-|-//nsubj:pass//30 har//VB|PRS|AKT//aux//30 diskuterats//VB|SUP|SFO//acl:relcl//27 är//VB|PRS|AKT//cop//34 ett//DT|NEU|SIN|IND//det//34 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//34 vårdteam//NN|NEU|SIN|IND|NOM//parataxis//3 som//HP|-|-|-//nsubj//38 skulle//VB|PRT|AKT//aux//38 kunna//VB|INF|AKT//aux//38 resa//VB|INF|AKT//acl:relcl//34 ut//PL//compound:prt//38 vid//PP//case//41 behov//NN|NEU|SIN|IND|NOM//obl//38 .//MAD//punct//34
16.10 Överväganden;En//DT|UTR|SIN|IND//det//45 annan//JJ|POS|UTR|SIN|IND|NOM//amod//45 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//48 är//VB|PRS|AKT//cop//48 att//SN//mark//48 SOS–International//NN|UTR|SIN|IND|NOM//xcomp//3 eller//KN//cc//50 Euro–Alarm//NN|UTR|SIN|IND|NOM//conj//48 ,//MID//punct//58 som//HP|-|-|-//case//58 ju//AB//advmod//57 redan//AB//advmod//57 har//VB|PRS|AKT//aux//57 väl//AB//advmod//57 uppbyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 vårdteam//NN|NEU|PLU|IND|NOM//conj//48 ,//MID//punct//60 ges//VB|PRS|SFO//conj//3 i//PP//mark//69 uppdrag//NN|NEU|SIN|IND|NOM//fixed//61 att//IE//mark//69 med//PP//case//65 betalningsgaranti//NN|UTR|SIN|IND|NOM//obl//69 från//PP//case//67 UD//PM|NOM//nmod//65 ,//MID//punct//69 transportera//VB|INF|AKT//advcl//60 hem//PL//advmod//69 även//AB//advmod//72 resenärer//NN|UTR|PLU|IND|NOM//obl//69 som//HP|-|-|-//nsubj//74 saknar//VB|PRS|AKT//acl:relcl//72 försäkring//NN|UTR|SIN|IND|NOM//obj//74 .//MID//punct//3
16.10 Överväganden;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//79 har//VB|PRS|AKT//aux//79 gjorts//VB|SUP|SFO//parataxis//3 i//PP//case//82 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 ärenden//NN|NEU|PLU|IND|NOM//obl//79 .//MAD//punct//79
16.10 Överväganden;Kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//87 har//VB|PRS|AKT//aux//87 dock//AB//advmod//87 blivit//VB|SUP|AKT//parataxis//79 mycket//AB|POS//advmod//89 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//87 .//MAD//punct//87
16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//93 har//VB|PRS|AKT//aux//93 diskuterat//VB|SUP|AKT//conj//87 möjligheten//NN|UTR|SIN|DEF|NOM//obj//93 av//PP//mark//97 att//IE//mark//97 få//VB|INF|AKT//acl//94 till//PP//compound:prt//97 stånd//NN|NEU|SIN|IND|NOM//fixed//98 ett//DT|NEU|SIN|IND//det//101 avtal//NN|NEU|SIN|IND|NOM//obj//97 med//PP//case//103 SOS–International//NN|UTR|SIN|IND|NOM//nmod//101 eller//KN//cc//105 Euro–Alarm//NN|UTR|SIN|IND|NOM//conj//103 för//PP//case//107 hemtransport//NN|UTR|SIN|IND|NOM//nmod//105 av//PP//case//109 oförsäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//107 ,//MID//punct//112 men//KN//cc//112 funnit//VB|SUP|AKT//conj//87 att//SN//mark//118 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//118 sannolikt//AB|POS//advmod//118 ändå//AB//advmod//118 skulle//VB|PRT|AKT//aux//118 bli//VB|INF|AKT//ccomp//112 mycket//AB|POS//advmod//120 dyrt//JJ|POS|NEU|SIN|IND|NOM//xcomp//118 eftersom//SN//mark//123 företagen//NN|NEU|PLU|DEF|NOM//nsubj:pass//123 drivs//VB|PRS|SFO//advcl//118 med//PP//case//125 vinstintresse//NN|NEU|SIN|IND|NOM//obl//123 .//MAD//punct//3
16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 också//AB//advmod//3 övervägt//VB|SUP|AKT//ROOT//3 om//PP//case//5 personer//NN|UTR|PLU|IND|NOM//obl//3 med//PP//case//10 social//JJ|POS|UTR|SIN|IND|NOM//amod//10 eller//KN//cc//9 psykologisk//JJ|POS|UTR|SIN|IND|NOM//conj//7 utbildning//NN|UTR|SIN|IND|NOM//nmod//5 kan//VB|PRS|AKT//aux//12 stationeras//VB|INF|SFO//conj//3 ,//MID//punct//14 lokalanställas//NN|NEU|SIN|IND|NOM//conj//12 eller//KN//cc//18 på//PP//case//18 annat//JJ|POS|NEU|SIN|IND|NOM//amod//18 sätt//NN|NEU|SIN|IND|NOM//nsubj:pass//19 knytas//VB|INF|SFO//conj//12 till//PP//case//21 utlandsmyndigheter//NN|UTR|PLU|IND|NOM//obl//19 med//PP//case//25 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 konsulära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 biståndsärenden//NN|NEU|PLU|IND|NOM//obl//19 .//MAD//punct//3
16.10 Överväganden;I//PP//case//28 Bangkok//PM|NOM//obl//29 finns//VB|PRS|SFO//conj//3 en//DT|UTR|SIN|IND//det//33 lokalanställd//PC|PRF|UTR|SIN|IND|NOM//amod//33 konsulär//JJ|POS|UTR|SIN|IND|NOM//amod//33 handläggare//NN|UTR|SIN|IND|NOM//nsubj//29 med//PP//case//35 socionomexamen//NN|UTR|SIN|IND|NOM//nmod//33 vilket//HP|NEU|SIN|IND//nsubj//38 har//VB|PRS|AKT//aux//38 visat//VB|SUP|AKT//acl:relcl//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//38 vara//VB|INF|AKT//cop//43 till//PP//case//43 stor//JJ|POS|UTR|SIN|IND|NOM//amod//43 nytta//NN|UTR|SIN|IND|NOM//xcomp//38 för//PP//case//47 det//DT|NEU|SIN|DEF//det//47 biståndskonsulära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 arbetet//NN|NEU|SIN|DEF|NOM//nmod//43 .//MAD//punct//29
16.10 Överväganden;UD//PM|NOM//nsubj//29 och//KN//cc//51 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//conj//49 bör//VB|PRS|AKT//aux//58 ,//MID//punct//56 enligt//PP//case//56 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//56 mening//NN|UTR|SIN|IND|NOM//obl//58 ,//MID//punct//56 överväga//VB|INF|AKT//conj//29 att//SN//mark//66 även//AB//advmod//66 till//PP//case//66 andra//RO|NOM//amod//66 konsulärt//JJ|POS|NEU|SIN|IND|NOM//advmod//64 tungt//AB|POS//advmod//65 belastade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//66 utlandsmyndigheter//NN|UTR|PLU|IND|NOM//obj//58 ,//MID//punct//68 knyta//VB|INF|AKT//conj//29 personer//NN|UTR|PLU|IND|NOM//obj//68 med//PP//case//74 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//74 eller//KN//cc//73 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//71 utbildning//NN|UTR|SIN|IND|NOM//obl//68 .//MAD//punct//29
16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 också//AB//advmod//3 övervägt//VB|SUP|AKT//ROOT//3 om//SN//mark//9 inte//AB//advmod//9 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 utlandsmyndigheter//NN|UTR|PLU|IND|NOM//nsubj//9 borde//VB|PRT|AKT//aux//9 ha//VB|INF|AKT//advcl//3 tillgång//NN|UTR|SIN|IND|NOM//obj//9 till//PP//case//13 en//DT|UTR|SIN|IND//det//13 läkare//NN|UTR|SIN|IND|NOM//obl//9 på//PP//case//15 plats//NN|UTR|SIN|IND|NOM//nmod//13 med//PP//case//18 psykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//18 kompetens//NN|UTR|SIN|IND|NOM//nmod//15 som//HP|-|-|-//nsubj:pass//21 kan//VB|PRS|AKT//aux//21 konsulteras//VB|INF|SFO//acl:relcl//18 i//PP//case//24 akuta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 fall//NN|NEU|PLU|IND|NOM//obl//21 och//KN//cc//27 snabbt//AB|POS//advmod//27 göra//VB|INF|AKT//conj//21 en//DT|UTR|SIN|IND//det//29 bedömning//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//33 en//DT|UTR|SIN|IND//det//33 persons//NN|UTR|SIN|IND|GEN//nmod:poss//33 tillstånd//NN|NEU|SIN|IND|NOM//nmod//29 ,//MID//punct//3 se//VB|INF|AKT//conj//3 till//PL//compound:prt//35 att//SN//mark//41 han//PN|UTR|SIN|DEF|SUB//nsubj//41 eller//KN//cc//40 hon//PN|UTR|SIN|DEF|SUB//conj//38 kommer//VB|PRS|AKT//ccomp//35 under//PP//case//43 vård//NN|UTR|SIN|IND|NOM//obl//41 och//KN//cc//46 samtidigt//AB//advmod//46 ta//VB|INF|AKT//conj//41 kontakt//NN|UTR|SIN|IND|NOM//obj//46 med//PP//case//49 vårdpersonal//NN|UTR|SIN|IND|NOM//obl//46 i//PP//case//51 Sverige//PM|NOM//obl//46 som//HP|-|-|-//nsubj//53 känner//VB|PRS|AKT//acl:relcl//51 patienten//NN|UTR|SIN|DEF|NOM//obj//53 och//KN//cc//58 som//HP|-|-|-//nsubj//58 kan//VB|PRS|AKT//aux//58 ta//VB|INF|AKT//conj//53 emot//PL//compound:prt//58 vid//PP//case//61 hemkomsten//NN|UTR|SIN|DEF|NOM//obl//58 .//MAD//punct//3
16.10 Överväganden;Därigenom//AB//advmod//68 skulle//VB|PRT|AKT//aux//68 kanske//AB//advmod//68 hemtransport//NN|UTR|SIN|IND|NOM//nsubj:pass//68 kunna//VB|INF|AKT//aux//68 underlättas//VB|INF|SFO//parataxis//3 och//KN//cc//70 påskyndas//VB|INF|SFO//conj//68 .//MAD//punct//3
16.10 Överväganden;UD//PM|NOM//nsubj//77 bör//VB|PRS|AKT//aux//77 enligt//PP//case//76 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//76 mening//NN|UTR|SIN|IND|NOM//obl//77 överväga//VB|INF|AKT//parataxis//3 om//SN//mark//83 inte//AB//advmod//83 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 utlandsmyndigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//83 borde//VB|PRT|AKT//aux//83 tillföras//VB|INF|SFO//advcl//77 medel//NN|NEU|SIN|IND|NOM//nsubj:pass//83 för//PP//case//87 detta//DT|NEU|SIN|DEF//det//87 ändamål//NN|NEU|SIN|IND|NOM//nmod//84 .//MAD//punct//3
16.10 Överväganden;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 möjlighet//NN|UTR|SIN|IND|NOM//ROOT//2 som//HP|-|-|-//nsubj:pass//5 bör//VB|PRS|AKT//aux//5 övervägas//VB|INF|SFO//acl:relcl//2 är//VB|PRS|AKT//cop//2 att//SN//punct//2 de//DT|UTR/NEU|PLU|DEF//det//10 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//dep//7 ,//MID//punct//13 i//PP//case//13 länder//NN|NEU|PLU|IND|NOM//nmod//10 där//HA//advmod//17 behovet//NN|NEU|SIN|DEF|NOM//nsubj//17 är//VB|PRS|AKT//cop//17 stort//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//13 ,//MID//punct//20 gemensamt//AB|POS//advmod//20 arvoderar//VB|PRS|AKT//conj//17 en//DT|UTR|SIN|IND//det//22 psykiater//NN|UTR|SIN|IND|NOM//obj//20 på//PP//case//24 platsen//NN|UTR|SIN|DEF|NOM//nmod//22 som//HP|-|-|-//nsubj//27 kan//VB|PRS|AKT//aux//27 bistå//VB|INF|AKT//acl:relcl//24 i//PP//case//30 dessa//DT|UTR/NEU|PLU|DEF//det//30 ärenden//NN|NEU|PLU|IND|NOM//obl//27 .//MAD//punct//10
16.10 Överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 att//SN//mark//10 UD//PM|NOM//nsubj//10 i//PP//case//8 samarbete//NN|NEU|SIN|IND|NOM//fixed//5 med//PP//fixed//5 Socialstyrelsen//NN|UTR|SIN|DEF|NOM//nmod//4 bör//VB|PRS|AKT//aux//10 rikta//VB|INF|AKT//ccomp//1 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//12 information//NN|UTR|SIN|IND|NOM//obj//10 till//PP//case//14 personal//NN|UTR|SIN|IND|NOM//obl//10 i//PP//case//16 socialtjänst//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//18 psykiatri//NN|UTR|SIN|IND|NOM//conj//16 ,//MID//punct//20 frivilligorganisationer//NN|UTR|PLU|IND|NOM//conj//16 m.fl.//AB|AN//obj//1 om//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 risker//NN|UTR|PLU|IND|NOM//nmod//21 som//HP|-|-|-//nsubj//29 en//DT|UTR|SIN|IND//det//27 utlandsresa//NN|UTR|SIN|IND|NOM//nsubj//29 kan//VB|PRS|AKT//aux//29 innebära//VB|INF|AKT//acl:relcl//24 för//PP//case//32 psykiskt//AB|POS//amod//32 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//29 .//MAD//punct//1
16.10 Överväganden;Enligt//PP//case//1 erfarenheterna//NN|UTR|PLU|DEF|NOM//obl//7 på//PP//case//3 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//1 är//VB|PRS|AKT//cop//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 inte//AB//advmod//7 ovanligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//7 att//SN//mark//17 behandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 läkare//NN|UTR|SIN|IND|NOM//nsubj//17 och//KN//cc//13 annan//JJ|POS|UTR|SIN|IND|NOM//amod//13 vårdpersonal//NN|UTR|SIN|IND|NOM//conj//10 i//PP//case//15 Sverige//PM|NOM//nmod//10 direkt//AB|POS//advmod//17 rekommenderar//VB|PRS|AKT//csubj//7 psykiskt//AB|POS//advmod//19 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//17 att//IE//mark//21 ge//VB|INF|AKT//acl//19 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//21 ut//PL//compound:prt//21 i//PP//case//25 världen//NN|UTR|SIN|DEF|NOM//obl//21 för//PP//mark//29 att//IE//mark//29 ”//PAD//nsubj//29 få//VB|INF|AKT//advcl//21 lite//AB|POS//amod//31 omväxling//NN|UTR|SIN|IND|NOM//obj//29 ”//PAD//punct//7 .//MAD//punct//7
16.10 Överväganden;Risken//NN|UTR|SIN|DEF|NOM//nsubj:pass//44 för//PP//mark//38 att//SN//mark//38 resenären//NN|UTR|SIN|DEF|NOM//nsubj//38 hamnar//VB|PRS|AKT//acl//34 på//PP//case//41 ett//DT|NEU|SIN|IND//det//41 mentalsjukhus//NN|NEU|SIN|IND|NOM//obl//38 utomlands//AB//nmod//41 ,//MID//punct//34 tas//VB|PRS|SFO//parataxis//7 om//PP//compound:prt//44 hand//NN|UTR|SIN|IND|NOM//compound:prt//44 av//PP//case//48 poliser//NN|UTR|PLU|IND|NOM//nmod//46 vars//HS|DEF//nmod:poss//50 språk//NN|NEU|PLU|IND|NOM//obj//55 han//PN|UTR|SIN|DEF|SUB//nsubj//55 eller//KN//cc//53 hon//PN|UTR|SIN|DEF|SUB//conj//51 inte//AB//advmod//55 förstår//VB|PRS|AKT//conj//44 eller//KN//cc//57 blir//VB|PRS|AKT//conj//55 inlåst//PC|PRF|UTR|SIN|IND|NOM//xcomp//57 i//PP//case//61 ett//DT|NEU|SIN|IND//det//61 immigrationshäkte//NN|NEU|SIN|IND|NOM//obl//55 ,//MID//punct//44 har//VB|PRS|AKT//aux//72 vårdpersonalen//NN|UTR|SIN|DEF|NOM//nsubj//63 i//PP//case//66 Sverige//PM|NOM//obl//63 uppenbarligen//AB//advmod//72 i//PP//case//70 dessa//DT|UTR/NEU|PLU|DEF//det//70 fall//NN|NEU|PLU|IND|NOM//obl//72 inte//AB//advmod//72 beaktat//VB|SUP|AKT//conj//7 eller//KN//cc//76 är//VB|PRS|AKT//cop//76 inte//AB//advmod//76 medveten//JJ|POS|UTR|SIN|IND|NOM//conj//72 om//PP//case//76 .//MAD//punct//7
16.10 Överväganden;Om//SN//mark//7 en//DT|UTR|SIN|IND//det//2 missbrukare//NN|UTR|SIN|IND|NOM//nsubj//7 under//PP//case//5 sin//PS|UTR|SIN|DEF//nmod:poss//5 vistelse//NN|UTR|SIN|IND|NOM//nmod//2 utomlands//AB//advmod//7 sjunker//VB|PRS|AKT//advcl//20 allt//AB//advmod//9 djupare//AB|KOM//advmod//7 ned//AB//advmod//7 i//PP//case//13 sitt//PS|NEU|SIN|DEF//nmod:poss//13 missbruk//NN|NEU|SIN|IND|NOM//obl//7 kan//VB|PRS|AKT//aux//20 snabbt//AB|POS//advmod//16 återvändande//NN|NEU|SIN|IND|NOM//nsubj//20 till//PP//case//18 Sverige//PM|NOM//nmod//16 vara//VB|INF|AKT//cop//20 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//20 .//MAD//punct//20
