Personuppgiftsbehandling för forskningsändamål;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Forskningsdatautredningen//NN|UTR|SIN|DEF|NOM//nmod//0
14.4.5 Överväganden och förslag / Definitionerna av känsliga personuppgifter och personuppgifter om lagöverträdelser m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//53 finner//VB|PRS|AKT//parataxis//6 inte//AB//advmod//53 skäl//NN|NEU|PLU|IND|NOM//obj//53 för//PP//mark//58 att//IE//mark//58 undanta//VB|INF|AKT//advcl//53 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//60 typer//NN|UTR|PLU|IND|NOM//obj//58 av//PP//case//62 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//60 som//HP|-|-|-//nsubj:pass//64 omfattas//VB|PRS|SFO//acl:relcl//62 av//PP//case//68 etikprövningslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//68 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 krav//NN|NEU|SIN|IND|NOM//obl:agent//64 från//PP//case//71 samma//DT|UTR/NEU|SIN/PLU|IND//det//71 skydd//NN|NEU|SIN|IND|NOM//obl//64 framöver//AB//obl//64 .//MAD//punct//6
14.4.5 Överväganden och förslag / Definitionerna av känsliga personuppgifter och personuppgifter om lagöverträdelser m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 inte//AB//advmod//4 heller//AB//advmod//4 finna//VB|INF|AKT//ROOT//4 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//8 skulle//VB|PRT|AKT//aux//8 stå//VB|INF|AKT//ccomp//4 i//PP//case//12 strid//NN|UTR|SIN|IND|NOM//fixed//9 med//PP//fixed//9 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//8 att//SN//mark//16 även//AB//advmod//15 fortsättningsvis//AB//advmod//16 låta//VB|INF|AKT//acl//12 kravet//NN|NEU|SIN|DEF|NOM//obj//16 på//PP//case//19 etikprövning//NN|UTR|SIN|IND|NOM//nmod//17 enligt//PP//case//21 etikprövningslagen//NN|UTR|SIN|DEF|NOM//nmod//19 omfatta//VB|INF|AKT//xcomp//16 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//24 personuppgifter//NN|UTR|PLU|IND|NOM//obj//22 om//PP//case//26 lagöverträdelser//NN|UTR|PLU|IND|NOM//nmod//24 m.m.//AB|AN//conj//26 som//HP|-|-|-//nsubj:pass//29 anges//VB|PRS|SFO//acl:relcl//26 i//PP//case//33 21//RG|NOM//nummod//32 §//NN|AN//nmod//33 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//29 .//MAD//punct//4
14.4.5 Överväganden och förslag / Definitionerna av känsliga personuppgifter och personuppgifter om lagöverträdelser m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//36 föreslår//VB|PRS|AKT//parataxis//4 således//AB//advmod//36 att//SN//mark//43 etikprövningslagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//43 även//AB//advmod//43 fortsättningsvis//AB//advmod//43 ska//VB|PRS|AKT//aux//43 tillämpas//VB|INF|SFO//ccomp//36 på//PP//case//45 forskning//NN|UTR|SIN|IND|NOM//obl//43 som//HP|-|-|-//nsubj//47 innefattar//VB|PRS|AKT//acl:relcl//45 behandling//NN|UTR|SIN|IND|NOM//obj//47 av//PP//case//50 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//48 om//PP//case//52 lagöverträdelser//NN|UTR|PLU|IND|NOM//nmod//50 som//HP|-|-|-//nsubj//54 innefattar//VB|PRS|AKT//acl:relcl//52 brott//NN|NEU|PLU|IND|NOM//obj//54 ,//MID//punct//57 domar//NN|UTR|PLU|IND|NOM//conj//55 i//PP//case//59 brottmål//NN|NEU|PLU|IND|NOM//nmod//57 ,//MID//punct//62 straffprocessuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 tvångsmedel//NN|NEU|PLU|IND|NOM//conj//55 eller//KN//cc//65 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 frihetsberövanden//NN|NEU|PLU|IND|NOM//conj//55 .//MAD//punct//36

14.4.5 Överväganden och förslag / Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 bedömning//NN|UTR|SIN|IND|NOM//ROOT//3 att//SN//mark//10 etikprövningslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 krav//NN|NEU|PLU|IND|NOM//nsubj//10 även//AB//advmod//10 fortsättningsvis//AB//advmod//10 bör//VB|PRS|AKT//aux//10 omfatta//VB|INF|AKT//csubj//3 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//obj//10 för//PP//case//13 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//11 av//PP//case//16 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//18 personuppgifter//NN|UTR|PLU|IND|NOM//conj//16 om//PP//case//20 lagöverträdelser//NN|UTR|PLU|IND|NOM//nmod//18 m.m.//AB|AN//conj//20
14.4.5 Överväganden och förslag / Sammanfattning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 innebär//VB|PRS|AKT//parataxis//3 i//PP//case//25 praktiken//NN|UTR|SIN|DEF|NOM//obl//23 att//SN//mark//31 tillämpningsområdet//NN|NEU|SIN|DEF|NOM//det//30 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//31 utökas//VB|PRS|SFO//ccomp//23 i//PP//advmod//31 förhållande//NN|NEU|SIN|IND|NOM//fixed//32 till//PP//fixed//32 i//PP//fixed//32 dag//NN|UTR|SIN|IND|NOM//fixed//35 ,//MID//punct//42 i//PP//mark//42 syfte//NN|NEU|SIN|IND|NOM//fixed//38 att//IE//mark//42 vara//VB|INF|AKT//cop//42 förenligt//JJ|POS|NEU|SIN|IND|NOM//conj//31 med//PP//case//45 dataskyddsförordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//45 definition//NN|UTR|SIN|IND|NOM//obl//42 i//PP//case//48 artikel//NN|UTR|SIN|IND|NOM//nmod//48 9.1//RG|NOM//obl//42 .//MID//punct//3
14.4.5 Överväganden och förslag / Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//51 innebär//VB|PRS|AKT//parataxis//3 vidare//AB|KOM//advmod//51 att//SN//mark//62 definitionen//NN|UTR|SIN|DEF|NOM//nsubj//62 av//PP//case//56 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//54 om//PP//case//58 lagöverträdelser//NN|UTR|PLU|IND|NOM//nmod//56 m.m.//AB|AN//nmod//58 enligt//PP//case//61 etikprövningslagen//NN|UTR|SIN|DEF|NOM//nmod//58 kvarstår//VB|PRS|AKT//ccomp//51 enligt//PP//case//65 den//DT|UTR|SIN|DEF//det//65 avgränsning//NN|UTR|SIN|IND|NOM//obl//62 som//HP|-|-|-//nsubj//67 återfinns//VB|PRS|SFO//acl:relcl//65 i//PP//case//71 21//RG|NOM//nummod//70 §//NN|AN//nmod//71 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//67 ,//MID//punct//77 vilket//HP|NEU|SIN|IND//nsubj//77 i//PP//case//76 sin//PS|UTR|SIN|DEF//nmod:poss//76 tur//NN|UTR|SIN|IND|NOM//obl//77 innebär//VB|PRS|AKT//acl:relcl//65 en//DT|UTR|SIN|IND//det//80 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 definition//NN|UTR|SIN|IND|NOM//obj//77 än//KN//mark//83 artikel//NN|UTR|SIN|IND|NOM//nmod//83 10//RG|NOM//acl//80 i//PP//case//85 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//nmod//83 .//MAD//punct//51
14.4.5 Överväganden och förslag / Sammanfattning;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 vill//VB|PRS|AKT//aux//6 i//PP//case//4 detta//DT|NEU|SIN|DEF//det//4 sammanhang//NN|NEU|SIN|IND|NOM//obl//6 avslutningsvis//AB//advmod//6 framhålla//VB|INF|AKT//ROOT//6 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 är//VB|PRS|AKT//cop//11 vårt//PS|NEU|SIN|DEF//nmod:poss//11 uppdrag//NN|NEU|SIN|IND|NOM//nsubj:pass//18 att//IE//mark//13 överväga//VB|INF|AKT//csubj//11 om//SN//case//16 etikprövningslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 krav//NN|NEU|PLU|IND|NOM//obl//13 bör//VB|PRS|AKT//aux//18 utvidgas//VB|INF|SFO//ccomp//6 till//PP//mark//21 att//IE//mark//21 gälla//VB|INF|AKT//advcl//18 all//DT|UTR|SIN|IND/DEF//det//24  //_SP////22 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//obj//21 för//PP//case//26 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//24 ,//MID//punct//43 eller//KN//cc//43 om//PP//case//31 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//31 avgränsning//NN|UTR|SIN|IND|NOM//nsubj//43 till//PP//case//33 behandling//NN|UTR|SIN|IND|NOM//nmod//31 av//PP//case//36 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//33 och//KN//cc//38 personuppgifter//NN|UTR|PLU|IND|NOM//conj//36 om//PP//case//40 lagöverträdelser//NN|UTR|PLU|IND|NOM//nmod//38 m.m.//AB|AN//conj//40 ska//VB|PRS|AKT//aux//43 kvarstå//VB|INF|AKT//conj//18 .//MAD//punct//6
14.4.5 Överväganden och förslag / Sammanfattning;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//46 omfattar//VB|PRS|AKT//parataxis//6 således//AB//advmod//46 inte//AB//advmod//46 en//DT|UTR|SIN|IND//det//50 analys//NN|UTR|SIN|IND|NOM//obj//46 av//PP//case//53 en//DT|UTR|SIN|IND//det//53 utvidgning//NN|UTR|SIN|IND|NOM//nmod//50 av//PP//case//55 tillämpningsområdet//NN|NEU|SIN|DEF|NOM//nmod//53 till//PP//mark//58 att//IE//mark//58 omfatta//VB|INF|AKT//acl//53 viss//JJ|POS|UTR|SIN|IND|NOM//amod//61 annan//JJ|POS|UTR|SIN|IND|NOM//amod//61 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//obj//58 för//PP//case//63 forskningsändamål//NN|NEU|PLU|IND|NOM//obl//58 .//MAD//punct//6
14.4.5 Överväganden och förslag / Sammanfattning;Vilka//HD|UTR/NEU|PLU|IND//det//1 slags//NN|NEU|PLU|IND|GEN//nmod:poss//2 personuppgifter//NN|UTR|PLU|IND|NOM//dislocated//23 som//HP|-|-|-//nsubj:pass//4 upplevs//VB|PRS|SFO//acl:relcl//2 som//KN//mark//6 integritetskänsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//4 är//VB|PRS|AKT//cop//9 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 gånger//NN|UTR|PLU|IND|NOM//punct//2 en//DT|UTR|SIN|IND//det//12 subjektiv//JJ|POS|UTR|SIN|IND|NOM//amod//12 bedömning//NN|UTR|SIN|IND|NOM//nsubj//23 .//MAD//punct//12
14.4.5 Överväganden och förslag / Sammanfattning;Vad//HP|NEU|SIN|IND//dislocated//17 som//HP|-|-|-//nsubj//17 är//VB|PRS|AKT//cop//17 integritetskränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//12 för//PP//case//19 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//17 kan//VB|PRS|AKT//aux//23 vara//VB|INF|AKT//cop//23 relativt//AB|POS//advmod//23 okomplicerat//JJ|POS|NEU|SIN|IND|NOM//ROOT//23 för//PP//case//27 en//DT|UTR|SIN|IND//det//27 annan//JJ|POS|UTR|SIN|IND|NOM//amod//27 person//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//23
14.4.5 Överväganden och förslag / Sammanfattning;En//DT|UTR|SIN|IND//det//30 uppgift//NN|UTR|SIN|IND|NOM//nsubj//36 om//PP//case//32 medlemskap//NN|NEU|SIN|IND|NOM//nmod//30 i//PP//case//34 fackförening//NN|UTR|SIN|IND|NOM//nmod//32 kan//VB|PRS|AKT//aux//36 te//VB|INF|AKT//parataxis//23 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//36 mindre//AB|KOM//advmod//39 integritetskänsligt//AB|POS//xcomp//36 än//KN//mark//44 till//PP//advmod//44 exempel//NN|NEU|SIN|IND|NOM//fixed//41 en//DT|UTR|SIN|IND//det//44 uppgift//NN|UTR|SIN|IND|NOM//obl//36 om//PP//case//47 någons//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//47 privatekonomi//NN|UTR|SIN|IND|NOM//nmod//44 ,//MID//punct//36 vilket//HP|NEU|SIN|IND//nsubj:pass//51 inte//AB//advmod//51 omfattas//VB|PRS|SFO//acl:relcl//36 av//PP//case//54 förordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 definition//NN|UTR|SIN|IND|NOM//obl:agent//51 av//PP//case//57 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//54 .//MAD//punct//36
14.4.5 Överväganden och förslag / Sammanfattning;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//60 gäller//VB|PRS|AKT//conj//23 för//PP//case//63 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 sammanställningar//NN|UTR|PLU|IND|NOM//obl//60 av//PP//case//65 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//63 som//HP|-|-|-//nsubj//73 var//PN|UTR|SIN|IND|SUB/OBJ//cop//73 för//PP//case//69 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//67 inte//AB//advmod//73 är//VB|PRS|AKT//cop//73 så//AB//advmod//73 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//65 men//KN//cc//84 som//HP|-|-|-//nsubj//84 tillsammans//AB//advmod//82 med//PP//case//80 en//DT|UTR|SIN|IND//det//80 stor//JJ|POS|UTR|SIN|IND|NOM//amod//80 mängd//NN|UTR|SIN|IND|NOM//nmod//82 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 personuppgifter//NN|UTR|PLU|IND|NOM//obl//84 kan//VB|PRS|AKT//aux//84 utgöra//VB|INF|AKT//conj//73 ett//DT|NEU|SIN|IND//det//87 integritetskänsligt//JJ|POS|NEU|SIN|IND|NOM//amod//87 material//NN|NEU|SIN|IND|NOM//obj//84 .//MAD//punct//60
14.4.5 Överväganden och förslag / Sammanfattning;I//PP//case//2 Vetenskapsrådets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 rapport//NN|UTR|SIN|IND|NOM//obl//13 från//PP//case//5 år//NN|NEU|SIN|IND|NOM//nmod//5 2003//RG|NOM//nmod//2 ,//MID//punct//2 med//PP//case//8 anledning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//11 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 uppdrag//NN|NEU|SIN|IND|NOM//nmod//8 att//IE//mark//13 kartlägga//VB|INF|AKT//ROOT//13 forskningsområden//NN|NEU|PLU|IND|NOM//obj//13 där//HA//advmod//21 en//DT|UTR|SIN|IND//det//18 etisk//JJ|POS|UTR|SIN|IND|NOM//amod//18 problemställning//NN|UTR|SIN|IND|NOM//nsubj//21 skulle//VB|PRT|AKT//aux//21 kunna//VB|INF|AKT//aux//21 uppkomma//VB|INF|AKT//ccomp//13 och//KN//cc//25 som//HP|-|-|-//nsubj:pass//25 inte//AB//advmod//25 täcks//VB|PRS|SFO//conj//21 av//PP//case//27 etikprövningslagen//NN|UTR|SIN|DEF|NOM//obl:agent//25 ,//MID//punct//13 var//VB|PRT|AKT//cop//30 ett//PN|NEU|SIN|IND|SUB/OBJ//conj//13 av//PP//case//32 förslagen//NN|NEU|PLU|DEF|NOM//nmod//30 att//SN//mark//42 all//DT|UTR|SIN|IND/DEF//det//35 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//nsubj:pass//42 för//PP//case//37 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//35 utan//KN//case//40 informerat//PC|PRF|NEU|SIN|IND|NOM//amod//40 samtycke//NN|NEU|SIN|IND|NOM//nmod//37 skulle//VB|PRT|AKT//aux//42 omfattas//VB|INF|SFO//acl//30 av//PP//case//44 kravet//NN|NEU|SIN|DEF|NOM//obl//42 på//PP//case//46 etikgodkännande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//44 .//MAD//punct//13
14.4.5 Överväganden och förslag / Sammanfattning;Detta//DT|NEU|SIN|DEF//det//49 förslag//NN|NEU|SIN|IND|NOM//nsubj//50 återgavs//VB|PRT|SFO//parataxis//13 men//KN//cc//52 behandlades//VB|PRT|SFO//conj//50 inte//AB//advmod//52 närmare//AB|KOM//advmod//52 av//PP//case//57 den//DT|UTR|SIN|DEF//det//57 utredning//NN|UTR|SIN|IND|NOM//obl:agent//52 som//HP|-|-|-//nsubj//60 sedan//AB//advmod//60 föregick//VB|PRT|AKT//acl:relcl//57 införandet//NN|NEU|SIN|DEF|NOM//obj//60 av//PP//case//65 etikprövningslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//65 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 tillämpningsområde//NN|NEU|SIN|IND|NOM//nmod//61 .//MAD//punct//13
14.4.5 Överväganden och förslag / Sammanfattning;Slutsatsen//NN|UTR|SIN|DEF|NOM//obj//13 i//PP//case//70 den//DT|UTR|SIN|DEF//det//70 utredningen//NN|UTR|SIN|DEF|NOM//nmod//67 var//VB|PRT|AKT//conj//13 dock//AB//advmod//71 att//SN//mark//80 en//DT|UTR|SIN|IND//det//76 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//76 avgränsning//NN|UTR|SIN|IND|NOM//nsubj//80 av//PP//case//79 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//79 tillämpningsområde//NN|NEU|SIN|IND|NOM//nmod//76 var//VB|PRT|AKT//ccomp//13 att//SN//mark//91 all//DT|UTR|SIN|IND/DEF//det//83 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//nsubj//91 för//PP//case//85 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//83 av//PP//case//88 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//85 ,//MID//punct//91 oavsett//AB|POS//mark//91 inhämtat//PC|PRF|NEU|SIN|IND|NOM//ccomp//80 informerat//VB|SUP|AKT//amod//93 samtycke//NN|NEU|SIN|IND|NOM//obj//91 eller//KN//cc//98 ej//AB//advmod//98 ,//MID//punct//98 skulle//VB|PRT|AKT//aux//98 etikprövas//VB|INF|SFO//conj//91 .//MAD//punct//13
14.4.5 Överväganden och förslag / Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//101 ligger//VB|PRS|AKT//parataxis//13 inte//AB//advmod//101 inom//PP//case//105 vårt//PS|NEU|SIN|DEF//nmod:poss//105 uppdrag//NN|NEU|SIN|IND|NOM//obl//101 att//IE//mark//107 utreda//VB|INF|AKT//acl//105 Vetenskapsrådets//NN|NEU|SIN|DEF|GEN//nmod:poss//109 förslag//NN|NEU|SIN|IND|NOM//obj//107 till//PP//case//112 utvidgat//PC|PRF|NEU|SIN|IND|NOM//amod//112 tillämpningsområde//NN|NEU|SIN|IND|NOM//nmod//109 vidare//AB|KOM//advmod//107 .//MAD//punct//13
14.4.5 Överväganden och förslag / Sammanfattning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 är//VB|PRS|AKT//cop//2 medvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//2 om//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 behov//NN|NEU|PLU|IND|NOM//obl//2 av//PP//case//8 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 nyansering//NN|UTR|SIN|IND|NOM//nmod//5 som//HP|-|-|-//nsubj:pass//10 förs//VB|PRS|SFO//acl:relcl//8 fram//PL//advmod//10 i//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 forskningssammanhang//NN|NEU|PLU|IND|NOM//obl//10 och//KN//cc//20 att//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 kan//VB|PRS|AKT//aux//20 vara//VB|INF|AKT//cop//20 motiverat//PC|PRF|NEU|SIN|IND|NOM//conj//10 att//IE//mark//22 se//VB|INF|AKT//csubj//20 över//PL//case//26 vilken//HD|UTR|SIN|IND//det//25 slags//NN|NEU|SIN|IND|GEN//nmod:poss//26 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//obl//22 för//PP//case//28 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//26 ,//MID//punct//22 även//AB//advmod//33 i//PP//case//33 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 fall//NN|NEU|PLU|IND|NOM//obl//22 än//KN//mark//37 som//HP|-|-|-//mark//37 direkt//AB|POS//advmod//37 framgår//VB|PRS|AKT//acl//33 av//PP//case//40 vårt//PS|NEU|SIN|DEF//nmod:poss//40 uppdrag//NN|NEU|SIN|IND|NOM//obl//37 ,//MID//punct//44 som//HP|-|-|-//nsubj:pass//44 borde//VB|PRT|AKT//aux//44 etikprövas//VB|INF|SFO//acl:relcl//40 .//MAD//punct//44
14.4.5 Överväganden och förslag / Sammanfattning;Mot//PP//case//47 bakgrund//NN|UTR|SIN|IND|NOM//obl//37 av//PP//case//51 det//DT|NEU|SIN|DEF//det//51 tydliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 utredningsuppdraget//NN|NEU|SIN|DEF|NOM//nmod//47 och//KN//cc//56 den//DT|UTR|SIN|DEF//det//56 högst//AB|SUV//advmod//55 begränsade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//56 utredningstiden//NN|UTR|SIN|DEF|NOM//conj//47 är//VB|PRS|AKT//cop//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 dock//AB//advmod//57 vår//PS|UTR|SIN|DEF//nmod:poss//61 bedömning//NN|UTR|SIN|IND|NOM//parataxis//2 att//SN//mark//70 en//DT|UTR|SIN|IND//det//65 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//65 översyn//NN|UTR|SIN|IND|NOM//nsubj//70 av//PP//case//68 etikprövningslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//68 tillämpningsområde//NN|NEU|SIN|IND|NOM//nmod//65 inte//AB//advmod//70 låter//VB|PRS|AKT//csubj//61 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//70 göras//VB|INF|SFO//xcomp//70 inom//PP//case//77 ramen//NN|UTR|SIN|DEF|NOM//fixed//73 för//PP//fixed//73 detta//DT|NEU|SIN|DEF//det//77 utredningsuppdrag//NN|NEU|SIN|IND|NOM//obl//72 .//MAD//punct//2


14.5.1 Inledning;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 ,//MID//punct//1 som//HP|-|-|-//nsubj//5 redan//AB//advmod//5 framkommit//VB|SUP|AKT//advcl//1 ,//MID//punct//8 i//PP//case//8 uppdrag//NN|NEU|SIN|IND|NOM//obl//16 att//IE//mark//10 överväga//VB|INF|AKT//acl//8 om//SN//case//12 kravet//NN|NEU|SIN|DEF|NOM//obl//10 på//PP//case//14 etikprövning//NN|UTR|SIN|IND|NOM//nmod//12 bör//VB|PRS|AKT//aux//16 utvidgas//VB|INF|SFO//advcl//1 till//PP//mark//19 att//IE//mark//19 gälla//VB|INF|AKT//advcl//16 all//DT|UTR|SIN|IND/DEF//det//21 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//obj//19 för//PP//case//23 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//21 .//MAD//punct//1
14.5.1 Inledning;Om//SN//mark//27 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//27 kommer//VB|PRS|AKT//advcl//48 fram//PL//advmod//27 till//PP//mark//35 att//SN//mark//35 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 på//PP//case//33 etikprövning//NN|UTR|SIN|IND|NOM//nmod//31 ska//VB|PRS|AKT//aux//35 utvidgas//VB|INF|SFO//advcl//27 till//PP//mark//38 att//IE//mark//38 gälla//VB|INF|AKT//advcl//35 all//DT|UTR|SIN|IND/DEF//det//40 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//obj//38 för//PP//case//42 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//40 ska//VB|PRS|AKT//aux//48 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//48 enligt//PP//case//47 sitt//PS|NEU|SIN|DEF//nmod:poss//47 uppdrag//NN|NEU|SIN|IND|NOM//obl//48 analysera//VB|INF|AKT//parataxis//1 vilka//HD|UTR/NEU|PLU|IND//det//50 anpassningar//NN|UTR|PLU|IND|NOM//obj//48 som//HP|-|-|-//nsubj//53 kan//VB|PRS|AKT//aux//53 behöva//VB|INF|AKT//acl:relcl//50 göras//VB|INF|SFO//xcomp//53 i//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 bestämmelser//NN|UTR|PLU|IND|NOM//obl//54 i//PP//case//59 etikprövningslagen//NN|UTR|SIN|DEF|NOM//nmod//57 som//HP|-|-|-//nsubj//61 reglerar//VB|PRS|AKT//acl:relcl//59 handläggningen//NN|UTR|SIN|DEF|NOM//obj//61 av//PP//case//64 ärenden//NN|NEU|PLU|IND|NOM//nmod//62 .//MAD//punct//48
