Polisens behov av stöd i samband med terrorismbekämpning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Stödutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3.5 Hotbilden;(//PAD//punct//46 För//PP//case//46 en//DT|UTR|SIN|IND//det//46 kort//JJ|POS|UTR|SIN|IND|NOM//amod//46 översikt//NN|UTR|SIN|IND|NOM//xcomp//52 över//PP//case//48 terroristattentat//NN|NEU|SIN|DEF|NOM//nmod//46 de//DT|UTR/NEU|PLU|DEF//det//51 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//51 åren//NN|NEU|PLU|DEF|NOM//nmod//46 se//VB|IMP|AKT//parataxis//29 avsnitt//NN|NEU|SIN|IND|NOM//nmod//54 2.2//RG|NOM//obj//52 .//MAD//punct//6 )//PAD//punct//6
3.5 Hotbilden;I//PP//case//2 en//DT|UTR|SIN|IND//det//2 utredning//NN|UTR|SIN|IND|NOM//obl//14 som//HP|-|-|-//nsubj//4 handlar//VB|PRS|AKT//acl:relcl//2 om//PP//case//7 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 förmåga//NN|UTR|SIN|IND|NOM//obl//4 att//IE//mark//9 förhindra//VB|INF|AKT//acl//7 och//KN//cc//11 ingripa//VB|INF|AKT//conj//9 mot//PP//case//13 terroraktioner//NN|UTR|PLU|IND|NOM//obl//11 är//VB|PRS|AKT//ROOT//14 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//14 i//PP//advmod//14 och//KN//fixed//16 för//PP//fixed//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//16 en//DT|UTR|SIN|IND//det//22 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 sak//NN|UTR|SIN|IND|NOM//nsubj//14 hur//HA//advmod//26 den//DT|UTR|SIN|DEF//det//25 hotbild//NN|UTR|SIN|IND|NOM//nsubj//26 ser//VB|PRS|AKT//acl:relcl//22 ut//PL//compound:prt//26 som//HA//obj//31 vi//PN|UTR|PLU|DEF|SUB//nsubj//31 skall//VB|PRS|AKT//aux//31 planera//VB|INF|AKT//ccomp//26 för//PP//case//31 .//MAD//punct//14
3.5 Hotbilden;Hotbildsfrågan//NN|UTR|SIN|DEF|NOM//nsubj//36 är//VB|PRS|AKT//cop//36 komplex//JJ|POS|UTR|SIN|IND|NOM//parataxis//14 .//MAD//punct//36
3.5 Hotbilden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 handlar//VB|PRS|AKT//parataxis//36 inte//AB//advmod//39 bara//AB//advmod//39 om//PP//mark//44 att//IE//mark//44 bedöma//VB|INF|AKT//advcl//39 hur//HA//advmod//46 stor//JJ|POS|UTR|SIN|IND|NOM//amod//47 risken//NN|UTR|SIN|DEF|NOM//nsubj//48 är//VB|PRS|AKT//ccomp//44 för//PP//mark//56 att//SN//mark//56 ett//DT|NEU|SIN|IND//det//53 visst//JJ|POS|NEU|SIN|IND|NOM//amod//53 slags//NN|NEU|SIN|IND|GEN//nmod:poss//54 attentat//NN|NEU|SIN|IND|NOM//nsubj:pass//56 skall//VB|PRS|AKT//aux//56 begås//VB|INF|SFO//ccomp//48 ,//MID//punct//62 utan//KN//cc//62 också//AB//advmod//62 om//PP//mark//62 att//IE//mark//62 bedöma//VB|INF|AKT//conj//56 skadans//NN|UTR|SIN|DEF|GEN//nmod:poss//64 omfattning//NN|UTR|SIN|IND|NOM//obj//62 ,//MID//punct//72 om//SN//mark//72 ett//DT|NEU|SIN|IND//det//68 attentat//NN|NEU|SIN|IND|NOM//nsubj:pass//72 skulle//VB|PRT|AKT//aux//72 komma//VB|INF|AKT//aux//72 att//IE//mark//72 utföras//VB|INF|SFO//advcl//62 .//MAD//punct//86
3.5 Hotbilden;Ju//KN//advmod//79 mer//AB|KOM//advmod//76 storskalig//JJ|POS|UTR|SIN|IND|NOM//amod//77 skadan//NN|UTR|SIN|DEF|NOM//nsubj//79 skulle//VB|PRT|AKT//aux//79 bli//VB|INF|AKT//advcl//86 ,//MID//punct//83 desto//AB//advmod//82 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 risk//NN|UTR|SIN|IND|NOM//xcomp//79 kan//VB|PRS|AKT//aux//86 vi//PN|UTR|PLU|DEF|SUB//nsubj//86 leva//VB|INF|AKT//parataxis//62 med//PP//compound:prt//86 .//MAD//punct//62
3.5 Hotbilden;Till//PP//case//90 komplexiteten//NN|UTR|SIN|DEF|NOM//obl//91 hör//VB|PRS|AKT//conj//36 också//AB//advmod//91 att//SN//mark//98 hotbilden//NN|UTR|SIN|DEF|NOM//nsubj//98 trots//PP//case//96 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//98 är//VB|PRS|AKT//cop//98 färskvara//NN|UTR|SIN|IND|NOM//ccomp//91 ,//MID//punct//98 dvs.//AB|AN//advmod//105 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//105 kan//VB|PRS|AKT//aux//105 ganska//AB//advmod//104 snabbt//AB|POS//advmod//105 ändra//VB|INF|AKT//appos//98 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//105 över//PP//case//108 tiden//NN|UTR|SIN|DEF|NOM//obl//105 .//MAD//punct//91
3.5 Hotbilden;Dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//111 hotbild//NN|UTR|SIN|IND|NOM//nsubj//118 från//PP//case//115 den//DT|UTR|SIN|DEF//det//115 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//115 terrorismen//NN|UTR|SIN|DEF|NOM//nmod//111 är//VB|PRS|AKT//cop//118 mer//AB|KOM//advmod//118 diffus//JJ|POS|UTR|SIN|IND|NOM//parataxis//91 är//VB|PRS|AKT//cop//118 förr//AB//advmod//118 ,//MID//punct//125 hoten//NN|NEU|PLU|DEF|NOM//nsubj//125 är//VB|PRS|AKT//cop//125 mer//AB|KOM//advmod//125 diversifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//118 ,//MID//punct//128 mindre//AB|KOM//advmod//128 synliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//131 och//KN//cc//130 mindre//AB|KOM//conj//128 förutsebara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//125 .//MAD//punct//36
3.5 Hotbilden;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//2 utredningsarbetet//NN|NEU|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//5 den//DT|UTR|SIN|DEF//det//5 hotbildsbedömning//NN|UTR|SIN|IND|NOM//nsubj//45 som//HP|-|-|-//obj//8 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//8 redovisar//VB|PRS|AKT//acl:relcl//5 bl.a.//AB|AN//advmod//8 i//PP//case//14 sitt//PS|NEU|SIN|DEF//nmod:poss//14 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 strategiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 hotbildsdokument//NN|NEU|SIN|IND|NOM//obl//8 .//MAD//punct//5
3.5 Hotbilden;Även//AB//mark//26 om//SN//fixed//16 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//26 ,//MID//punct//18 som//HP|-|-|-//nsubj//22 nyss//AB//advmod//22 antytts//VB|SUP|SFO//acl:relcl//18 ,//MID//punct//26 under//PP//case//25 åren//NN|NEU|PLU|DEF|NOM//obl//26 rått//VB|SUP|AKT//advcl//5 en//DT|UTR|SIN|IND//det//30 ganska//AB//advmod//29 beständig//JJ|POS|UTR|SIN|IND|NOM//amod//30 hot-//NN|UTR|-|-|SMS//obj//26 och//KN//cc//32 riksbedömning//NN|UTR|SIN|IND|NOM//conj//30 vad//HP|NEU|SIN|IND//nsubj//34 gäller//VB|PRS|AKT//conj//26 terrorism//NN|UTR|SIN|IND|NOM//obj//34 mot//PP//case//37 Sverige//PM|NOM//nmod//35 ,//MID//punct//5 kan//VB|PRS|AKT//aux//45 inte//AB//advmod//45 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//42 hotbild//NN|UTR|SIN|IND|NOM//nsubj//45 få//VB|INF|AKT//aux//45 vara//VB|INF|AKT//cop//45 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//45 för//PP//case//47 utredningen//NN|UTR|SIN|DEF|NOM//obl//45 .//MAD//punct//45
3.5 Hotbilden;Den//DT|UTR|SIN|DEF//det//50 komplexitet//NN|UTR|SIN|IND|NOM//nsubj//57 och//KN//cc//52 föränderlighet//NN|UTR|SIN|IND|NOM//conj//50 som//HP|-|-|-//obj//55 hotbildsfrågan//NN|UTR|SIN|DEF|NOM//nsubj//55 rymmer//VB|PRS|AKT//acl:relcl//52 ,//MID//punct//50 gör//VB|PRS|AKT//parataxis//45 att//SN//mark//68 de//DT|UTR/NEU|PLU|DEF//det//60 analyser//NN|UTR|PLU|IND|NOM//nsubj//68 ,//MID//punct//62 överväganden//NN|NEU|PLU|IND|NOM//conj//60 och//KN//cc//64 slutsatser//NN|UTR|PLU|IND|NOM//conj//60 som//HP|-|-|-//obj//67 utredningsuppdraget//NN|NEU|SIN|DEF|NOM//nsubj//67 omfattar//VB|PRS|AKT//acl:relcl//60 måste//VB|PRS|AKT//ccomp//57 ,//MID//punct//72 som//KN//mark//72 tidigare//AB|KOM//advmod//72 framhållits//VB|SUP|SFO//ccomp//68 ,//MID//punct//74 grundas//VB|PRS|SFO//conj//68 på//PP//case//82 en//DT|UTR|SIN|IND//det//82 mer//AB|KOM//advmod//78 schematisk//JJ|POS|UTR|SIN|IND|NOM//amod//82 och//KN//cc//81 relativt//AB|POS//advmod//81 tidsobestämd//JJ|POS|UTR|SIN|IND|NOM//conj//78 hotbild//NN|UTR|SIN|IND|NOM//obl//74 .//MAD//punct//45
3.5 Hotbilden;De//DT|UTR/NEU|PLU|DEF//det//85 förslag//NN|NEU|PLU|IND|NOM//nsubj//93 som//HP|-|-|-//obj//88 utredningsarbetet//NN|NEU|SIN|DEF|NOM//nsubj//88 resulterar//VB|PRS|AKT//acl:relcl//85 i//PP//obl//88 måste//VB|PRS|AKT//aux//93 ju//AB//advmod//93 kunna//VB|INF|AKT//aux//93 ha//VB|INF|AKT//parataxis//45 en//DT|UTR|SIN|IND//det//95 beständighet//NN|UTR|SIN|IND|NOM//obj//93 över//PP//case//97 tiden//NN|UTR|SIN|DEF|NOM//nmod//95 .//MAD//punct//45
3.5 Hotbilden;För//PP//mark//3 att//IE//mark//3 rätt//AB//advmod//3 förstå//VB|INF|AKT//advcl//15 grunderna//NN|UTR|PLU|DEF|NOM//obj//3 för//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 förslag//NN|NEU|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//9 läggs//VB|PRS|SFO//acl:relcl//7 fram//PL//advmod//9 är//VB|PRS|AKT//cop//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 inte//AB//advmod//15 alldeles//AB//advmod//15 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//15 att//IE//mark//18 närmare//AB|KOM//advmod//18 skildra//VB|INF|AKT//csubj//15 hur//HA//advmod//22 den//DT|UTR|SIN|DEF//det//21 hotbild//NN|UTR|SIN|IND|NOM//nsubj//22 ser//VB|PRS|AKT//ccomp//18 ut//PL//compound:prt//22 som//KN//case//26 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 myndigheter//NN|UTR|PLU|IND|NOM//obl//22 planerar//VB|PRS|AKT//csubj//15 för//PP//compound:prt//27 .//MAD//punct//15
3.5 Hotbilden;En//DT|UTR|SIN|IND//det//32 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//32 beskrivning//NN|UTR|SIN|IND|NOM//nsubj//39 skulle//VB|PRT|AKT//aux//39 dessutom//AB//advmod//39 av//PP//case//36 sekretesskäl//NN|NEU|PLU|IND|NOM//obl//39 inte//AB//advmod//39 kunna//VB|INF|AKT//aux//39 bli//VB|INF|AKT//parataxis//15 särskilt//AB//advmod//41 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//39 .//MAD//punct//39
3.5 Hotbilden;Därför//AB//advmod//47 skall//VB|PRS|AKT//aux//47 här//AB//advmod//47 bara//AB//advmod//47 ges//VB|INF|SFO//conj//15 en//DT|UTR|SIN|IND//det//50 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//50 bild//NN|UTR|SIN|IND|NOM//nsubj:pass//47 av//PP//case//55 den//DT|UTR|SIN|DEF//det//55 mer//AB|KOM//advmod//54 tidsobestämda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//55 hot-//NN|UTR|-|-|SMS//nmod//50 och//KN//cc//57 riksbedömning//NN|UTR|SIN|IND|NOM//conj//55 som//HP|-|-|-//obl//61 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 slutsatser//NN|UTR|PLU|IND|NOM//nsubj//61 bygger//VB|PRS|AKT//acl:relcl//57 på//PP//case//58 .//MAD//punct//15
3.5 Hotbilden;Sverige//PM|NOM//nsubj//1 är//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 immunt//JJ|POS|NEU|SIN|IND|NOM//advmod//1 mot//PP//case//5 terrorism//NN|UTR|SIN|IND|NOM//obl//1 .//MAD//punct//1
3.5 Hotbilden;Även//AB//mark//12 om//SN//fixed//7 hotbilden//NN|UTR|SIN|DEF|NOM//nsubj//12 för//PP//case//11 närvarande//NN|NEU|SIN|IND|NOM//nmod//9 bedöms//VB|PRS|SFO//advcl//14 vara//VB|INF|AKT//cop//14 låg//JJ|POS|UTR|SIN|IND|NOM//parataxis//1 ,//MID//punct//14 så//AB//advmod//18 är//VB|PRS|AKT//cop//18 riskerna//NN|UTR|PLU|DEF|NOM//nsubj//25 för//PP//case//21 en//DT|UTR|SIN|IND//det//21 terroristattack//NN|UTR|SIN|IND|NOM//nmod//18 mot//PP//case//23 Sverige//PM|NOM//nmod//21 inte//AB//advmod//25 försumbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 .//MAD//punct//1
3.5 Hotbilden;Hotbilden//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 domineras//VB|PRS|SFO//parataxis//1 av//PP//case//31 islamistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 nätverk//NN|NEU|PLU|IND|NOM//obl:agent//28 .//MAD//punct//28
3.5 Hotbilden;Risken//NN|UTR|SIN|DEF|NOM//nsubj//57 för//PP//case//35 angrepp//NN|NEU|PLU|IND|NOM//nmod//33 såväl//KN//advmod//38 mot//PP//case//38 Sverige//PM|NOM//nmod//33 som//KN//nsubj:pass//47 mot//PP//case//43 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 länders//NN|NEU|PLU|IND|GEN//nmod:poss//43 intressen//NN|NEU|PLU|IND|NOM//obl//47 i//PP//case//45 Sverige//PM|NOM//nmod//43 måste//VB|PRS|AKT//aux//47 beaktas//VB|INF|SFO//acl:relcl//38 i//PP//case//50 vår//PS|UTR|SIN|DEF//nmod:poss//50 planering//NN|UTR|SIN|IND|NOM//obl//47 .//MID//punct//33
3.5 Hotbilden;Inte//AB//advmod//53 minst//AB|SUV//advmod//57 måste//VB|PRS|AKT//aux//57 vi//PN|UTR|PLU|DEF|SUB//nsubj//57 vara//VB|INF|AKT//cop//57 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//28 på//PP//mark//66 att//SN//mark//66 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 intressen//NN|NEU|PLU|IND|NOM//nsubj//66 i//PP//case//64 Sverige//PM|NOM//nmod//62 kan//VB|PRS|AKT//aux//66 stå//VB|INF|AKT//advcl//57
3.5 Hotbilden;inför//PP//case//3 en//DT|UTR|SIN|IND//det//3 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 risksituation//NN|UTR|SIN|IND|NOM//ROOT//3 när//HA//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//4 gäller//VB|PRS|AKT//fixed//4 att//IE//mark//8 bli//VB|INF|AKT//acl:relcl//3 mål//NN|NEU|SIN|IND|NOM//xcomp//8 för//PP//case//11 terrorangrepp//NN|NEU|SIN|IND|NOM//obl//8 .//MAD//punct//3
3.5 Hotbilden;Vetskapen//NN|UTR|SIN|DEF|NOM//nsubj//19 om//PP//mark//4 att//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 förekommer//VB|PRS|AKT//acl//0 logistisk//JJ|POS|UTR|SIN|IND|NOM//amod//9 och//KN//cc//7 annan//JJ|POS|UTR|SIN|IND|NOM//conj//5 stödjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 verksamhet//NN|UTR|SIN|IND|NOM//obj//4 i//PP//case//11 Sverige//PM|NOM//nmod//9 till//PP//case//15 förmån//NN|UTR|SIN|IND|NOM//fixed//12 för//PP//case//15 terroristverksamhet//NN|UTR|SIN|IND|NOM//obl//4 i//PP//case//17 utlandet//NN|NEU|SIN|DEF|NOM//nmod//15 (//PAD//punct//0 se//VB|IMP|AKT//csubj//37 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//19 meddelad//PC|PRF|UTR|SIN|IND|NOM//xcomp//19 av//PP//case//24 Stockholms//PM|GEN//nmod:poss//24 tingsrätt//NN|UTR|SIN|IND|NOM//obl//21 den//DT|UTR|SIN|DEF//det//27 12//RG|NOM//nummod//27 maj//NN|UTR|SIN|IND|NOM//obl//21 2005//RG|NOM//nummod//27 i//PP//case//32 mål//NN|NEU|SIN|IND|NOM//nmod//31 B//NN|NEU|SIN|IND|NOM//nmod//32 2965-04//RG|NOM//nmod//27 )//PAD//punct//19 är//VB|PRS|AKT//cop//37 ett//DT|NEU|SIN|IND//det//37 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//37 bekymmer//NN|NEU|SIN|IND|NOM//ROOT//37 för//PP//case//39 oss//PN|UTR|PLU|DEF|OBJ//obl//37 .//MAD//punct//37
3.5 Hotbilden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 kan//VB|PRS|AKT//aux//45 ju//AB//advmod//45 inte//AB//advmod//45 uteslutas//VB|INF|SFO//parataxis//37 att//SN//mark//49 dessa//DT|UTR/NEU|PLU|DEF//det//48 aktörer//NN|UTR|PLU|IND|NOM//nsubj//49 planerar//VB|PRS|AKT//advcl//45 verksamhet//NN|UTR|SIN|IND|NOM//obj//49 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 attacker//NN|UTR|PLU|IND|NOM//obl//49 mot//PP//case//55 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 mål//NN|NEU|PLU|IND|NOM//nmod//52 i//PP//case//57 Sverige//PM|NOM//nmod//55 .//MAD//punct//45
3.5 Hotbilden;Ett//DT|NEU|SIN|IND//det//61 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//61 angrepp//NN|NEU|SIN|IND|NOM//nsubj//62 kommer//VB|PRS|AKT//parataxis//45 sannolikt//AB|POS//advmod//62 att//SN//mark//67 då//AB//advmod//67 också//AB//advmod//67 drabba//VB|INF|AKT//ccomp//62 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 intressen//NN|NEU|PLU|IND|NOM//obj//67 .//MAD//punct//45
3.5 Hotbilden;Europa//PM|NOM//nsubj:pass//58 är//VB|PRS|AKT//cop//0 av//PP//case//3 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//1 att//IE//mark//5 döma//VB|INF|AKT//acl//3 en//DT|UTR|SIN|IND//det//8 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//8 måltavla//NN|UTR|SIN|IND|NOM//obj//5 för//PP//case//10 terroristangrepp//NN|NEU|PLU|IND|NOM//obl//5 .//MAD//punct//0
3.5 Hotbilden;Konflikten//NN|UTR|SIN|DEF|NOM//nsubj//15 i//PP//case//14 Irak//PM|NOM//nmod//12 riskerar//VB|PRS|AKT//parataxis//0 att//IE//mark//17 bli//VB|INF|AKT//xcomp//15 en//DT|UTR|SIN|IND//det//19 härd//NN|UTR|SIN|IND|NOM//xcomp//17 för//PP//case//21 terrorismen//NN|UTR|SIN|DEF|NOM//nmod//19 i//PP//case//23 Europa//PM|NOM//nmod//21 .//MAD//punct//15
3.5 Hotbilden;I//PP//case//26 takt//NN|UTR|SIN|IND|NOM//obl//36 med//PP//mark//31 att//SN//mark//31 USA//PM|NOM//nsubj//31 väsentligt//AB|POS//advmod//31 stärker//VB|PRS|AKT//acl//26 sitt//PS|NEU|SIN|DEF//nmod:poss//33 skydd//NN|NEU|SIN|IND|NOM//obj//31 mot//PP//case//35 terroristangrepp//NN|NEU|SIN|IND|NOM//obl//31 anses//VB|PRS|SFO//advcl//15 att//SN//mark//41 riskerna//NN|UTR|PLU|DEF|NOM//nsubj//41 för//PP//case//40 Europa//PM|NOM//nmod//38 ökar//VB|PRS|AKT//ccomp//36 .//MAD//punct//15
3.5 Hotbilden;Den//DT|UTR|SIN|DEF//det//46 här//AB//fixed//43 oroväckande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 bilden//NN|UTR|SIN|DEF|NOM//nsubj//47 kastar//VB|PRS|AKT//parataxis//15 också//AB//advmod//47 sin//PS|UTR|SIN|DEF//nmod:poss//50 skugga//NN|UTR|SIN|IND|NOM//obj//47 över//PP//case//52 Sverige//PM|NOM//nmod//50 .//MAD//punct//47
3.5 Hotbilden;I//PP//case//56 detta//DT|NEU|SIN|DEF//det//56 sammanhang//NN|NEU|SIN|IND|NOM//obl//58 måste//VB|PRS|AKT//aux//58 nämnas//VB|INF|SFO//ROOT//58 att//SN//mark//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 finns//VB|PRS|SFO//dep//58 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//61 som//HP|-|-|-//nsubj//64 anser//VB|PRS|AKT//acl:relcl//62 att//SN//mark//77 graden//NN|UTR|SIN|DEF|NOM//nsubj//77 av//PP//case//69 vår//PS|UTR|SIN|DEF//nmod:poss//69 förmåga//NN|UTR|SIN|IND|NOM//nmod//66 att//IE//mark//71 förhindra//VB|INF|AKT//acl//66 och//KN//cc//73 ingripa//VB|INF|AKT//conj//71 mot//PP//case//75 terrorismen//NN|UTR|SIN|DEF|NOM//obl//73 kan//VB|PRS|AKT//aux//77 påverka//VB|INF|AKT//ccomp//64 risken//NN|UTR|SIN|DEF|NOM//obj//77 för//PP//mark//87 att//SN//mark//87 Sverige//PM|NOM//nsubj:pass//87 eller//KN//cc//84 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 intressen//NN|NEU|PLU|IND|NOM//conj//81 i//PP//case//86 Sverige//PM|NOM//nmod//84 väljs//VB|PRS|SFO//acl//78 som//KN//mark//89 måltavla//NN|UTR|SIN|IND|NOM//xcomp//87 för//PP//case//91 angrepp//NN|NEU|PLU|IND|NOM//obl//87 .//MAD//punct//58
3.5 Hotbilden;Även//AB//mark//5 om//SN//fixed//0 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 i//PP//advmod//5 dagsläget//NN|NEU|SIN|DEF|NOM//fixed//3 anses//VB|PRS|SFO//advcl//45 att//SN//mark//18 hotet//NN|NEU|SIN|DEF|NOM//nsubj//18 från//PP//case//9 terroristattacker//NN|UTR|PLU|IND|NOM//nmod//7 där//HA//advmod//14 CBRN-ämnen//NN|UTR|SIN|DEF|NOM//nsubj//14   //_SP////11 skulle//VB|PRT|AKT//aux//14 komma//VB|INF|AKT//acl:relcl//7 till//PP//case//16 användning//NN|UTR|SIN|IND|NOM//obl//14 är//VB|PRS|AKT//cop//18 lågt//JJ|POS|NEU|SIN|IND|NOM//ccomp//5 ,//MID//punct//27 vore//VB|KON|PRT|AKT//cop//27 konsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj//27 av//PP//case//25 en//DT|UTR|SIN|IND//det//25 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//25 händelse//NN|UTR|SIN|IND|NOM//nmod//21 så//AB//advmod//27 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//18 att//SN//mark//33 hotbilden//NN|UTR|SIN|DEF|NOM//nsubj:pass//33 likväl//AB//advmod//33 inte//AB//advmod//33 kan//VB|PRS|AKT//aux//33 avfärdas//VB|INF|SFO//ccomp//27 .//MAD//punct//5
3.5 Hotbilden;Vår//PS|UTR|SIN|DEF//nmod:poss//36 förmåga//NN|UTR|SIN|IND|NOM//nsubj//45 att//IE//mark//38 hantera//VB|INF|AKT//acl//36 detta//DT|NEU|SIN|DEF//det//40 slag//NN|NEU|SIN|IND|NOM//obj//38 av//PP//case//42 terroristangrepp//NN|NEU|SIN|IND|NOM//nmod//40 måste//VB|PRS|AKT//aux//45 därför//AB//advmod//45 ägnas//VB|INF|SFO//ROOT//45 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//47 uppmärksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//45 .//MAD//punct//45
3.5 Hotbilden;Mer//AB|KOM//advmod//45 om//PP//case//55 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//55 längre//AB|KOM//advmod//53 fram//AB//advmod//55 i//PP//case//55 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//49 (//PAD//punct//49 avsnitt//NN|NEU|SIN|IND|NOM//nmod//58 4.3.5//RG|NOM//appos//49 )//PAD//punct//49 .//MAD//punct//45
3.5 Hotbilden;En//DT|UTR|SIN|IND//det//3 relativt//AB|POS//advmod//2 ny//JJ|POS|UTR|SIN|IND|NOM//amod//3 företeelse//NN|UTR|SIN|IND|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 den//DT|UTR|SIN|DEF//det//6 sammansmältning//NN|UTR|SIN|IND|NOM//ROOT//6 som//HP|-|-|-//nsubj//8 förekommer//VB|PRS|AKT//acl:relcl//6 mellan//PP//case//10 terrorism//NN|UTR|SIN|IND|NOM//obl//8 och//KN//cc//12 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//13 brottslighet//NN|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//15 något//PN|NEU|SIN|IND|SUB/OBJ//parataxis//6 som//HP|-|-|-//nsubj//17 skapar//VB|PRS|AKT//acl:relcl//15 hot//NN|NEU|PLU|IND|NOM//obj//17 med//PP//case//21 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 dimensioner//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//6
3.5 Hotbilden;Till//PP//mark//5 sist//AB|SUV//fixed//0 .//MAD//punct//0
